"RPT_REC_NUM","ProviderNumber","SNF_Name","Address","City","State","ZipCode","County","SNF_BedCount","SNF_BedDaysAvailable","SNF_MedicareInpatientDays","SNF_MedicaidInpatientDays","SNF_OtherInpatientDays","SNF_MedicareDischarges","SNF_MedicaidDischarges","SNF_OtherDischarges","SNF_MedicareALOS","SNF_MedicaidALOS","PRVDR_CTRL_TYPE_CD","PRVDR_NUM","NPI","RPT_STUS_CD","FY_BGN_DT","FY_END_DT","PROC_DT","INITL_RPT_DT","LAST_RPT_DT","TRNSMTL_NUM","FI_NUM","ADR_VNDR_CD","FI_CREAT_DT","UTIL_CD","NPR_DT","SPEC_IND","FI_RCPT_DT","YEAR","DAYS_IN_COST_REPORTING_PERIOD"
"1203825","235548","THE INN AT FREEDOM VILLAGE HOLLAND","145 COLUMBIA AVENUE","HOLLAND","MI","49423","OTTAWA",39,14235,2835,NA,6506,168,NA,335,16,NA,5,"235548",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",5901,4,"","F","07/27/2018","F","",2017,364
"1203826","235578","FOUR SEASONS NURSING CENTER","8365 NEWBURG","WESTLAND","MI","48185","WAYNE",180,65700,4847,37875,14895,136,133,99,35,284,4,"235578",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6001,4,"","F","07/31/2018","F","",2017,364
"1203827","245090","PLEASANT MANOR  INC","27 BRANDT AVENUE","FAIRBULT","MN","55021","RICE",65,23725,3917,8465,8771,116,26,37,33,325,4,"245090",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6201,4,"","F","07/31/2018","F","",2017,364
"1203828","245235","WOODBURY HEALTHCARE CENTER","7012 LAKE ROAD","WOODBURY","MN","55125","WASHINGTON",165,60225,5998,27821,15910,253,91,197,23,305,2,"245235",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6201,4,"","F","07/31/2018","F","",2017,364
"1203830","265437","ASHTON COURT CARE AND REHAB CENTRE","1200 WEST COLLEGE STREET","LIBERTY","MO","64068","CLAY",140,51100,3754,30668,9273,56,96,110,67,319,6,"265437",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",8001,4,"","F","07/31/2018","F","",2017,364
"1203831","265664","JAMES RIVER NURSING AND REHAB","3550 BATTLEFIELD","SPRINGFIELD","MO","65809","LEE",120,43800,4543,21562,13943,153,43,161,29,501,4,"265664",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",5001,4,"","F","07/30/2018","F","",2017,364
"1203832","265745","SUNSET HOME","1201 S. POLK","MAYSVILLE","MO","64469","DEKALB",60,21900,500,13767,5424,17,57,29,29,241,4,"265745",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",5001,4,"","F","07/27/2018","F","",2017,364
"1203834","295045","TORREY PINES REHABILITATION HOSPITAL","1701 SOUTH TORREY PINES DRIVE","LAS VEGAS","NV","89146","CLARK",95,34675,9172,22879,225,187,69,17,49,331,4,"295045",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",5901,4,"","F","07/31/2018","F","",2017,364
"1203835","325054","CANYON TRANSITIONAL REHAB CENTER","10101 LAGRIMA DE ORO NE","ALBUQUERQUE","NM","87111","BERNALILLO",74,27010,2329,12602,6972,118,46,360,19,273,6,"325054",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,364
"1203836","325068","BELEN MEADOWS HC & REHAB CENTER","1831 CAMINO DEL LLANO","BELEN","NM","87002","VALENCIA",120,43800,1168,27097,3016,49,103,154,23,263,6,"325068",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,364
"1203838","335410","GLEN-HAVEN RHCF","150 DARK HOLLOW ROAD","PORT JEFFERSON","NY","11777","SUFFOLK",120,43800,4316,30256,5250,144,42,189,29,720,4,"335410",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",13001,4,"","F","07/31/2018","F","",2017,364
"1203858","355086","AMERICAN LUTHERAN HOMES","201 S. UNIVERSITY","FARGO","ND","58103","CASS",172,62780,6339,28377,23912,188,19,63,33,1493,2,"355086",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",3001,4,"","F","07/26/2018","F","",2017,364
"1203859","355123","BETHANY ON 42ND","4255 30TH AVE S","FARGO","ND","58104","CASS",116,42340,6570,18653,16261,281,13,44,23,1434,2,"355123",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",3001,4,"","F","07/26/2018","F","",2017,364
"1203860","365022","HOSPITALITY CENTER FOR REHAB","1301 NORTH MONROE DRIVE","XENIA","OH","45385","GREENE",99,36135,3850,7578,21782,79,41,119,48,184,4,"365022",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",5901,4,"","F","07/31/2018","F","",2017,364
"1203861","365887","GSS - ARLINGTON","100 POWELL DRIVE","ARLINGTON","OH","45814","HANCOCK",50,18250,945,9326,5833,23,14,40,41,666,1,"365887",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",3001,4,"","F","07/26/2018","F","",2017,364
"1203862","375284","ARBOR VILLAGE NURSING  LLC","310 W. TAFT","SAPULPA","OK","74066","CREEK",142,51830,1211,21043,4275,38,16,11,31,1315,4,"375284",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","D",4011,4,"","F","07/30/2018","F","",2017,364
"1203863","385077","MARQUIS CARE AT SPRINGFIELD","1333 NORTH FIRST STREET","SPRINGFIELD","OR","97477","LANE",136,49640,5194,18618,10385,212,177,442,24,105,4,"385077",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",2001,4,"","F","07/27/2018","F","",2017,364
"1203864","385133","GSS - FAIRLAWN VILLAGE","3457 NE DIVISION STREET","GRESHAM","OR","97030","MULTNOMAH",82,29930,2864,14072,4927,98,37,162,29,380,1,"385133",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",3001,4,"","F","07/27/2018","F","",2017,364
"1203865","385147","GSS - EUGENE VILLAGE","3500 HILYARD STREET","EUGENE","OR","97405","LANE",53,19345,3491,4895,5015,167,36,232,20,135,1,"385147",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",3001,4,"","F","07/26/2018","F","",2017,364
"1203866","385148","ROYALE GARDENS HEALTH & REHAB","2075 NW HIGHLAND AVE","GRANTS PASS","OR","97526","JOSEPHINE",145,44370,5180,18035,6969,175,78,255,29,231,4,"385148",NA,2,2017-03-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,305
"1203867","385149","HIGHLAND HOUSE NURSING & REHAB","2201 NW HIGHLAND AVE","GRANTS PASS","OR","97526","JOSEPHINE",119,36414,3699,14015,7345,151,37,203,24,378,4,"385149",NA,2,2017-03-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/30/2018","F","",2017,305
"1203868","385155","FOREST GROVE REHABILITATION AND CARE","3900 PACIFIC AVE","FOREST GROVE","OR","97116","WASHINGTON",114,41610,4146,14839,5511,155,51,174,26,290,4,"385155",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,364
"1203869","385165","GSS - CURRY VILLAGE","1 PARK AVENUE","BROOKINGS","OR","97415","CURRY",59,21535,3671,5443,2622,86,29,83,42,187,1,"385165",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",3001,4,"","F","07/27/2018","F","",2017,364
"1203870","385167","SOUTH HILLS REHABILITATION CENTER","1166 E 28TH AVE","EUGENE","OR","97403","LANE",110,33660,821,15476,4911,42,30,146,19,515,4,"385167",NA,2,2017-03-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,305
"1203871","385180","MARQUIS NEWBERG","441 WERTH BOULEVARD","NEWBERG","OR","97132","YAMHILL",54,19710,3086,6995,5624,101,21,169,30,333,4,"385180",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",2001,4,"","F","07/27/2018","F","",2017,364
"1203872","385182","CRESWELL HEALTH AND REHABILITATION","735 SOUTH 2ND ST","CRESWELL","OR","97426","LANE",76,27740,2368,9167,3760,91,42,136,26,218,4,"385182",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,364
"1203873","385183","MARQUIS CENTENNIAL POST ACUTE REHAB","725 SE 202ND","PORTLAND","OR","97233","MULTANOMAH",80,29200,3239,14000,10261,106,43,252,30,325,4,"385183",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",2001,4,"","F","07/27/2018","F","",2017,364
"1203874","385185","AVAMERE RIVERPARK OF EUGENE","425 ALEXANDER LOOP","EUGENE","OR","97401","LANE",119,43435,5586,25753,8590,238,158,343,23,162,6,"385185",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,364
"1203875","385197","LINDA VISTA NURSING & REHAB CENTER","135 MAPLE STREET","ASHLAND","OR","97520","JACKSON",87,31755,9384,6839,5333,296,34,144,31,201,4,"385197",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,364
"1203876","385199","CHEHALEM HEALTH & REHAB CENTER","1900 E. FULTON ST.","NEWBERG","OR","97132","YAMHILL",84,30660,2214,10868,4437,76,100,121,29,108,4,"385199",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,364
"1203877","385270","MILWAUKIE","12045 SE STANLEY AVE.","MILWAUKIE","OR","97222","CLACKAMAS",96,35040,1591,13475,4798,72,91,195,22,148,4,"385270",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,364
"1203878","385272","PACIFIC GARDENS ESTATES  LLC","14145 SW 105TH","TIGARD","OR","97224","WASHINGTON",112,40880,479,19377,863,19,127,53,25,152,6,"385272",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",2001,4,"","F","07/27/2018","F","",2017,364
"1203879","395237","WYOMISSING HEALTH AND REHABILITAION","1000 EAST WYOMISSING BLVD","READING","PA","19611","BERKS",103,37595,3941,27163,4288,60,53,79,65,512,4,"395237",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",5901,4,"","F","07/31/2018","F","",2017,364
"1203881","435035","BELLE FOURCHE HEALTHCARE CENTER","2200 13TH AVENUE","BELLE FOURCHE","SD","57717","BUTTE",83,30295,4287,14563,8462,96,26,58,44,560,4,"435035",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",3001,4,"","F","07/30/2018","F","",2017,364
"1203882","435065","PRAIRIE ESTATES HEALTHCARE","600 SOUTH FRANKLIN STREET","ELK POINT","SD","57025","UNION",37,13505,1713,4686,3675,42,8,9,40,585,5,"435065",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",3001,4,"","F","07/27/2018","F","",2017,364
"1203883","435079","UNITED RETIREMENT","405 1ST AVE","BROOKINGS","SD","57006","BROOKINGS",81,29565,1639,13851,11401,28,12,27,58,1154,2,"435079",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",3001,4,"","F","07/27/2018","F","",2017,364
"1203884","435100","SUNSET MANOR INC.","129 E CLAY STREET","IRENE","SD","57037","CLAY",43,15695,709,10737,2172,9,24,19,78,447,2,"435100",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",3001,4,"","F","07/26/2018","F","",2017,364
"1203885","435115","GARRETSON HEALTHCARE","920 4TH STREET","GARRETSON","SD","57030","MINNEHAHA",55,20075,3227,8761,4999,85,25,28,37,350,4,"435115",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",3001,4,"","F","07/27/2018","F","",2017,364
"1203886","455591","FOCUSED CARE AT WAXAHACHIE","1413 WEST MAIN STREET","WAXAHACHIE","TX","75165","ELLIS",152,50768,1450,20051,2282,11,117,22,131,171,4,"455591",NA,2,2017-02-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,333
"1203887","455699","AVALON PLACE - WHARTON","1405 VALHALLA DRIVE","WHARTON","TX","77488","WHARTON",120,10800,395,3716,1587,13,16,25,30,232,5,"455699",NA,2,2017-01-01,2017-03-31,"07/31/2018","N","N","E",4011,4,"","F","07/31/2018","F","",2017,89
"1203888","455819","ARLINGTON HEIGHTS HEALTH & REHAB CTR","4825 WELLESLEY STREET","FORT WORTH","TX","76107","TARRANT",180,49500,1776,26772,2760,22,61,202,80,438,4,"455819",NA,2,2017-03-31,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,275
"1203899","515124","PENDLETON MANOR","141 MAPLE AVE","FRANKLIN","WV","26807","PENDLETON",91,33215,1636,26228,3193,33,45,68,49,582,1,"515124",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","E",3001,4,"","F","07/26/2018","F","",2017,364
"1203900","525599","ST. JOSEPH RESIDENCE","107 E BECKERT STREET","NEW LONDON","WI","54961","WAUPACA",80,29200,1159,16664,5564,25,35,78,46,476,1,"525599",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6001,4,"","F","07/31/2018","F","",2017,364
"1203901","525602","GLENHAVEN  INC.","612 EAST OAK STREET","GLENWOOD CITY","WI","54013","ST. CROIX",44,16060,1200,7209,3470,42,16,27,28,450,2,"525602",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6001,4,"","F","07/31/2018","F","",2017,364
"1203902","525612","PARK MANOR","250 LAWRENCE AVENUE","PARK FALLS","WI","54552","PRICE",92,33580,2768,18930,6171,65,48,68,42,394,4,"525612",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6001,4,"","F","07/31/2018","F","",2017,364
"1203903","525694","DALLAS CARE & REHAB","104 EAST DALLAS STREET","DALLAS","WI","54733","BARRON",50,18250,661,9620,1665,22,51,33,30,188,6,"525694",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6001,4,"","F","07/31/2018","F","",2017,364
"1203904","525697","PREISLER LYNN  LLP","450 LAKE DRIVE","MELLEN","WI","54546","PRICE",34,21410,716,5690,1283,19,25,3,37,227,4,"525697",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6001,4,"","F","07/31/2018","F","",2017,364
"1203905","525709","DOVE HEALTHCARE - OSSEO","51019 RIDGE VIEW ROAD","OSSEO","WI","54758","TREMPEALEAU",40,14600,1270,7305,2713,55,20,28,23,365,5,"525709",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",6001,4,"","F","07/31/2018","F","",2017,364
"1203906","555016","ST. JOHN KRONSTADT CONV CENTER","4432 JAMES AVENUE","CASTRO VALLEY","CA","94546","ALAMEDA",49,17885,1534,11840,2589,34,7,17,45,1691,2,"555016",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","07/30/2018","F","",2017,364
"1203908","555019","TEMPLE PARK CONVALESCENT HOSPITAL","2411 WEST TEMPLE STREET","LOS ANGELES","CA","90026","LOS ANGELES",99,36135,5739,25074,4015,167,51,309,34,491,4,"555019",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203911","555030","COLLEGE VISTA CONVALESCENT HOSPITAL","4681 EAGLE ROCK BLVD","LOS ANGELES","CA","90041","LOS ANGELES",49,17885,3084,12422,910,76,17,25,40,730,6,"555030",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","07/30/2018","F","",2017,364
"1203912","555039","FIRESIDE CONVALESCENT HOSPITAL","947 THIRD ST","SANTA MONICA","CA","90403","LOS ANGELES",66,24090,10680,4886,4718,365,43,195,29,113,4,"555039",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203914","555053","DELANO POST ACUTE CARE","729 BROWNING ROAD","DELANO","CA","93214","KERN",53,19345,1065,8584,446,17,24,15,62,357,4,"555053",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203917","555067","MCCLUREIDENCE OPCO  LLC","2910 MCCLURE ST","OAKLAND","CA","94609","ALAMEDA",60,21900,7268,11177,1382,177,54,31,41,206,5,"555067",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203919","555081","DEL MAR CONVALESCENT HOSPITAL","3136 NORTH DEL MAR AVENUE","ROSEMEAD","CA","91770","LOS ANGELES",59,21535,6662,12764,1012,76,62,15,87,205,4,"555081",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","07/30/2018","F","",2017,364
"1203920","555082","VALLEY POINTEIDENCE OPCO  LLC","20090 STANTON AVE","CASTRO VALLEY","CA","94546","ALAMEDA",50,18250,7323,5377,3072,243,28,134,30,192,5,"555082",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203932","555186","LINCOLN SQUARE POST ACUTE REHAB","1032 NORTH LINCOLN ST.","STOCKTON","CA","95203","SAN JOAQUIN",68,24820,10462,4743,5535,92,19,69,113,249,4,"555186",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203936","555206","BOULDER CREEK POST ACUTE","12696 MONTE VISTA ROAD","POWAY","CA","92064","SAN DIEGO",149,54385,4672,35642,9442,116,79,77,40,451,5,"555206",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203939","555226","FOUNTAINS AT THE CARLOTTA","41505 CARLOTTA DRIVE","PALM DESERT","CA","92211","RIVERSIDE",59,21535,11868,2012,1223,519,2,46,22,1006,4,"555226",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203941","555244","ANBERRY REHAB HOSPITAL","1685 SHAFFER ROAD","ATWATER","CA","95301","MERCED",99,36135,2173,27415,2431,120,69,81,18,397,6,"555244",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","07/26/2018","F","",2017,364
"1203945","555263","CASTLE MANOR","541 V AVENUE","NATIONAL CITY","CA","91950","SAN DIEGO",99,36135,8286,4152,19662,292,22,363,28,188,4,"555263",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203951","555330","RIVERSIDE POSTACUTE CARE","8781 LAKEVIEW AVENUE","RIVERSIDE","CA","92509","RIVERSIDE",188,68620,3419,47445,9571,29,251,94,117,189,4,"555330",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203955","555348","ROYAL OAKS CARE CENTER","3565 EAST IMPERIAL HWY","LYNWOOD","CA","90262","LOS ANGELES",98,35770,2635,19610,2112,26,14,87,101,1400,4,"555348",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203957","555353","VILLA HEALTH CARE CENTER","8965 MAGNOLIA AVE","RIVERSIDE","CA","82503","RIVERSIDE",59,21535,7044,3276,9617,357,88,509,19,37,4,"555353",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203958","555354","DELTA NURSING & REHAB CENTER","514 NORTH BRIDGE STREET","VISALIA","CA","93291","TULARE",44,16060,5300,5717,2356,179,59,58,29,96,4,"555354",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","07/26/2018","F","",2017,364
"1203962","555376","DANVILLE REHABILITATION","336 DIABLO RD","DANVILLE","CA","94526","CONTRA COSTA",53,19345,5820,6659,3672,269,15,186,21,443,4,"555376",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203968","555403","MONTEREY PALMS HEALTH CARE CTR","44610 MONTEREY AVE.","PALM DESERT","CA","92260","RIVERSIDE",99,36135,7522,20466,4999,212,96,134,35,213,6,"555403",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203975","555445","ANAHEIM CREST NURSING CENTER","3067 WEST ORANGE AVENUE","ANAHEIM","CA","92804","ORANGE",83,30295,3534,20342,2846,88,6,64,40,3390,6,"555445",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203983","555483","VISTA MANOR NURSING CENTER","120 SAN JOSE FIGUERES AVE","SAN JOSE","CA","95116","SANTA CLARA",99,36135,8035,2921,20750,350,26,223,22,112,4,"555483",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203986","555496","RIVERWOOD HEALTHCARE CENTER","5320 CARRINGTON CIRCLE","STOCKTON","CA","95210","SAN JOAQUIN",99,36135,6561,22541,2836,150,158,123,43,142,4,"555496",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203989","555533","DRIFTWOOD HEALTH CARE-HAYWARD","19700 HESPERIAN BLVD","HAYWARD","CA","94541","ALAMEDA",88,32120,4424,23640,2260,42,24,40,105,985,6,"555533",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1203990","555545","NAUTILUS HEALTHCARE  INC.","3680 REYNARD WAY","SAN DIEGO","CA","92103","SAN DIEGO",59,21535,9400,59,4350,416,NA,237,22,NA,4,"555545",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204000","555671","TERRACE VIEW CARE CENTER","201 E FULLERTON","FULLERTON","CA","92835","ORANGE",59,21535,12176,2495,4918,486,45,289,25,55,4,"555671",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204004","555747","MURRIETA HEALTH & REHAB CENTER","24100 MONROE AVENUE","MURRIETA","CA","92562","RIVERSIDE",145,52925,17629,20764,9272,785,21,422,22,988,6,"555747",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204016","555796","RAMON HEALTHCARE ASSOCIATES  INC.","4800 DELTA AVE","ROSEMEAD","CA","91770","LOS ANGELES",59,21535,8285,3941,6481,232,16,328,35,246,4,"555796",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204018","555804","ANZA HEALTHCARE  INC.","654 SOUTH ANZA STREET","EL CAJON","CA","92020","SAN DIEGO",120,43800,2688,25949,12538,108,51,62,24,508,4,"555804",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204019","555808","REHAB CENTER OF SANTA MONICA","1338 20TH STREET","SANTA MONICA","CA","90404","LOS ANGELES",144,52560,6153,32907,5183,41,35,53,150,940,6,"555808",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204024","555820","BERRYMAN HEALTH  INC.","725 GROVE STREET","HEALDSBURG","CA","95448","SONOMA",38,13870,4090,5078,1499,111,9,38,36,564,6,"555820",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204027","555827","ATHERTON HEALTHCARE","1275 CRANE STREET","MELNO PARK","CA","94025","SANTA MATEO",160,58400,4280,8960,32533,74,260,81,57,34,4,"555827",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204040","555876","BROOKDALE CAMARILLO","6000 SANTA ROSA ROAD","CAMARILLO","CA","93012","VENTURA",45,16425,9953,NA,4608,326,NA,55,30,NA,4,"555876",NA,1,2017-01-01,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","","F","",2017,364
"1204045","555901","ANBERRY TRANSITIONAL CARE","1000 W YOSEMITE AVE","MERCED","CA","95348","MERCED",120,46560,16619,475,3668,990,33,168,16,14,6,"555901",NA,2,2016-12-09,2017-12-31,"07/31/2018","N","N","F",1011,4,"","F","07/26/2018","F","",2017,387
"1204047","675497","COURTYARD GARDENS","1501 7TH STREET","WICHITA FALLS","TX","76301","CLAY",109,39785,1318,16550,767,18,23,5,73,719,5,"675497",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/30/2018","F","",2017,364
"1204048","675553","HERITAGE HEALTHCARE RESIDENCE","1026 E GOODE ST","QUITMAN","TX","75783","WOOD",164,59860,2952,16188,7390,49,79,49,60,204,4,"675553",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,364
"1204049","675579","SENIOR CARE AT LAKE POINTE","6700 HERITAGE PARKWAY","ROCKWALL","TX","75087","ROCKWALL",190,69350,4543,39596,7175,182,79,191,24,501,6,"675579",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/30/2018","F","",2017,364
"1204051","675739","REGENT CARE CENTER OF THE WOODLANDS","10450 GOSLING RD","THE WOODLANDS","TX","77381","MONTGOMERY",156,56940,3921,21892,10510,92,119,172,42,183,4,"675739",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/30/2018","F","",2017,364
"1204053","675777","BUCKNER RETIREMENT SERV - PARKWAY PL","1321 PARK BAYOU DRIVE","HOUSTON","TX","77077","HARRIS",60,21900,4175,NA,8306,136,NA,22,30,NA,2,"675777",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,364
"1204054","675947","COUNTRY CARE MANOR","2736 FM 775","LA VERNIA","TX","78121","WILSON",91,33215,2638,14860,8736,64,51,159,41,291,11,"675947",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,364
"1204055","676122","OAK GROVE NURSING HOME","OAK GROVE NURSING HOME","GROVES","TX","77619","JEFFERSON",120,43800,4393,16164,7294,30,42,10,146,384,4,"676122",NA,2,2017-01-01,2017-12-31,"07/31/2018","N","N","F",4011,4,"","F","07/31/2018","F","",2017,364
